count,hate_speech,offensive_language,neither,class,tweet,new_class,cleaned_tweet
3,1,2,0,1,@CarelessOne92 a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL,2,a young nigga turned into mr catchmeifyoucan i am in da field my nig wedaopps fukemweball
6,1,5,0,1,"@CarelessOne92 he a real nigga tho, that bitch know her place",2,he a real nigga tho that bitch know her place
3,0,3,0,1,"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake",2,weeknd dont save hoes b idunno bout drake
6,0,6,0,1,"@CarelessOne92 weeknd make muzik for the hoes b, im tryna meet these women he be talkin bout",2,weeknd make muzik for the hoes b im tryna meet these women he be talkin bout
3,2,1,0,0,@CarelessOne92 you styl gotta get dem tweets off my nig,0,you styl gotta get dem tweets off my nig
3,0,3,0,1,"@CarlaFinch What can I say, Im a stubborn son of a bitch.",2,what can i say im a stubborn son of a bitch
3,0,1,2,2,"@CarlavanderWaal @Jaymaroley &amp; als je over Syrie tweet, volg @Partisangirl maar, zij komt er vandaan &amp; zal je precies uitleggen hoe of wat.",1,als je over syrie tweet volg maar zij komt er vandaan zal je precies uitleggen hoe of wat
3,1,2,0,1,@Caroline_Poe bitch im 17? And i didnt follow you..? Hahaha,2,bitch im and i didnt follow you hahaha
3,0,3,0,1,@Caroline_Poe haha i dont remember following you but ok? Get your pannies out of of bunch cunt,2,haha i dont remember following you but ok get your pannies out of of bunch cunt
4,0,1,3,2,@Carxlito PS3 and case is still in the trash can. idgaf anymore,1,ps3 and case is still in the trash can idgaf anymore
3,0,2,1,1,@Cashhaddict Damn i wanted to buy that bitch that shit was tough,2,damn i wanted to buy that bitch that shit was tough
3,0,3,0,1,@CassiusClay_232 I know bro nigga seen a 7'1 African playing Guard and was handling the hoe,2,i know bro nigga seen a african playing guard and was handling the hoe
6,0,6,0,1,@CassiusClay_232 Lebron brought the bitch down to his knees chill,2,lebron brought the bitch down to his knees chill
3,0,3,0,1,@CassiusClay_232 who all in that hoe,2,who all in that hoe
3,0,0,3,2,@CatholicMomVA @Neal_Dewing that would cripple our military :),1,that would cripple our military happy 
3,1,2,0,1,@CayMarieee bitch,2,bitch
3,0,3,0,1,@CayMarieee bitch I'm not coming no more you said your making plans !,2,bitch i am not coming no more you said your making plans
3,0,3,0,1,@CayMarieee bitch I'm talm bout at like 10 &#9995;&#128514;,2,bitch i am talm bout at like 
3,0,3,0,1,@CayMarieee bitch ion got no attitude &#9995;&#128514;&#128557; sorry hoe I'm shaded Rn,2,bitch ion got no attitude sorry hoe i am shaded rn
3,0,3,0,1,@CayMarieee bitch you NOT either bye &#128514;,2,bitch you not either bye
3,0,3,0,1,@CayMarieee bitch you still subtweets but not replying though &#128514;&#128557;&#128524;,2,bitch you still subtweets but not replying though 
3,0,3,0,1,@CayMarieee oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &#128514;&#128557;,2,oh bitch but you could not answer mine when i needed a paccage delivered to your house so fucc off 
3,0,3,0,1,@CayMarieee omg bitch go to sleep it was JUST a coincidence huh ? &#9995;&#128514;,2,omg bitch go to sleep it was just a coincidence huh 
3,0,0,3,2,@Cay_JEN I didn't think you knew of a bird that couldn't be tamed. #cajuncharm,1,i did not think you knew of a bird that could not be tamed cajun charm
3,0,3,0,1,"@CdashRay ""she's wearing the same shirt, what a bitch.""",2,she wearing the same shi what a bitch
3,0,1,2,2,"@Ceallaighaine Oh no! Sorry Hun. That sucks. Hope you heal fast. &#128533;
#dancerproblems",1,oh no sorry hun that sucks hope you heal fast dancer problems
3,1,2,0,1,@CeeNCrumpets self low down black bitch?,2,self low down black bitch
3,0,2,1,1,@CeeRoss negro please...I got a job now lmao,2,negro please i got a job now lmao
4,0,4,0,1,@CeeRoss shoulda told her yeah if I can take you home for pussy lol,2,shoulda told her yeah if i can take you home for pussy lol
3,0,3,0,1,@Cee_Murda94 bitch bye you can't get it,2,bitch bye you can not get it
3,0,3,0,1,@Cee_Murda94 bitch is you drunk or nah,2,bitch is you drunk or nah
3,0,3,0,1,@Cee_Murda94 it's almost ya fucking birthday. So act right niglet,2,it almost ya fucking bi hday so act right niglet
3,0,0,3,2,@Cee_Murda94 no it's yellow fin. It's in edgewater,1,no it yellow fin it in edgewater
3,0,0,3,2,@Cee_Murda94 yellow fin,1,yellow fin
3,0,3,0,1,@Ceelos_ho3 @fvtboy @jaimescudi_ @AngelSoSwavey_ would I be a bitch if I said yea but never told you where I stay at?,2,would i be a bitch if i said yea but never told you where i stay at
3,0,1,2,2,@CellNBuu ewwww her nips are DEF more perfect than that,1,ew her nips are def more perfect than that
3,0,3,0,1,@CenaSux43 You/ @TheBrianMo brought it up first with the allusion that she's a hoe. @chelsea_elisa @RobertBarber64,2,you brought it up first with the allusion that she a hoe
3,0,3,0,1,@Cesar_K_Garcia text me niggah!,2,text me niggah
3,1,2,0,1,@Ch4BrickTamland @Ch4BrianFantana yes because I too want to be fat and have a fat bitch wife,2,yes because i too want to be fat and have a fat bitch wife
3,0,1,2,2,@ChaldeanCutie really? @RileyAintShit @KILLSheredon @CHILDISHCUDl are my nudes trash?,1,really are my nudes trash
3,3,0,0,0,@ChaleCarlo5 fuck outta here and go put some more trash ass ink on your faggot ass self pussy,0,fuck outta here and go put some more trash ass ink on your faggot ass self pussy
3,3,0,0,0,@ChaleCarlo5 stay talking defending your fuckboy ass boyfriend or what? go suck him off while youre at it faggot,0,stay talking defending your fuckboy ass boyfriend or what go suck him off while youre at it faggot
3,1,0,2,2,@Chancellor_IV naw Bryan said it was trash hotel so we're staying somewhere else,1,naw bryan said it was trash hotel so we are staying somewhere else
3,2,1,0,0,@ChandailBailey @SteeZeyFLOW @HunturPls you need to accept the fact that you're both hipster faggots.,0,you need to accept the fact that you are both hipster faggots
3,1,2,0,1,@ChandailBailey way to delete your tweets you stanky bitch,2,way to delete your tweets you stanky bitch
3,0,3,0,1,@Channnteeel pussy,2,pussy
3,2,1,0,0,"@CharleeRedz13 your gay stfu, dumb monkey",0,your gay stfu dumb monkey
3,0,0,3,2,"@CharlesBWaffle oh i am.. She cool though, might off her a brownie lol",1,oh i am she cool though might off her a brownie lol
3,0,3,0,1,@CharlesBWaffle these bitches need guidance.,2,these bitches need guidance
3,0,0,3,2,@Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74 Hi Charlie,1,hi charlie
3,0,0,3,2,"@Charlie4927 Hi Charlie, have a great day",1,hi charlie have a great day
3,0,0,3,2,"@CharlieDaniels Come on Charlie! 
OUR GOVERNMENT WAS JUST TRYING TO PROTECT THE DESERT TORTOISE! 
Atleast, that's what Barack Obama Says...",1,come on charlie our government was just trying to protect the dese to oise atleast that what barack obama says
3,1,2,0,1,@CharlseyKay Homeee fag,2,home fag
3,0,3,0,1,@ChaseBasford @justinbieber I was 200 bitch,2,i was bitch
3,2,1,0,0,@ChaseBasford chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,0,chase you god damn faggot 
3,1,2,0,1,@ChaseManhatttan you become retarded,2,you become retarded
3,2,0,1,0,@CheCha__ be gone my nigguh,0,be gone my nigguh
3,0,0,3,2,@CheckMyLingo_ @Kingpin_Terror ima get this so every time I throw trash away its where it really belongs http://t.co/DRGBekvzun,1,ima get this so every time i throw trash away its where it really belongs url 
3,3,0,0,0,"@Cheesus85 @greyyygoose faaaaggggottttt, speaking with the blonde hair and confused, you're a hypocrite, cuz you're a faggot",0,faggot speaking with the blonde hair and confused you are a hypocrite cuz you are a faggot
3,0,2,1,1,@Chefboyrnach Vegeta a super hoe then. But he did snack Goni up something fierce during Buu saga :wow:,2,vegeta a super hoe then but he did snack goni up something fierce during buu saga wow
3,1,2,0,1,@CheyenneDoan cause hes a faggot,2,cause hes a faggot
4,0,4,0,1,"@Chicago_Rose1 Dunleavy, my cracker ass honkie",2,dunleavy my cracker ass honkie
3,0,0,3,2,@ChickenColeman if McCoy wasn't trash that's a TD,1,if mccoy wasn t trash that a td
3,0,3,0,1,@ChiefKeef fucc droppin songs when yu gon drop a mixtape nicca,2,fucc droppin songs when yu gon drop a mixtape nicca
3,0,2,1,1,@Chillindillan71 damn! Thot I blocked ur fuzzy butt. Have now. &#128541; @virleehol @LanceSilver1 @ChristieC733 @WayneBogda @1_conservative9,2,damn thot i blocked ur fuzzy butt have now
3,0,1,2,2,@Chink_19 chink thats better then having the rug rats running around yah crib girl enjoy life lol,1,chink thats better then having the rug rats running around yah crib girl enjoy life lol
3,2,1,0,0,@Chink_19 shut up chink.!!!,0,shut up chink
3,1,2,0,1,@Chokmah_Makob ok! you billy goat hair hillbilly,2,ok you billy goat hair hillbilly
3,1,2,0,1,@Chokmah_Makob you said good bye dumb bitch snd i said ok..what is it with you white devils...i have nothing for you vampire lover of blood,2,you said good bye dumb bitch snd i said ok what is it with you white devils i have nothing for you vampire lover of blood
3,0,3,0,1,@ChrisHeben you motherfuckin' bullshit slingin' son of a whore! you disgraced all vets with ur crap. now go off to pussy land where u belong,2,you motherfuckin bullshit slingin son of a whore you disgraced all vets with ur crap now go off to pussy land where u belong
3,0,3,0,1,@ChrisMcDowell_ dont be a bitch.,2,dont be a bitch
3,1,2,0,1,@ChrisMcDowell_ pussy ass nigga.,2,pussy ass nigga
3,1,2,0,1,@ChrisPowellswag @_cblaze @Dswizzle3 Dawson and Nicky Hickman delete the fake account and and stop being bitches,2,dawson and nicky hickman delete the fake account and and stop being bitches
3,0,3,0,1,"@ChrisProbst11 @thorsyndirgard @peta 
Right in the pussy",2,right in the pussy
3,0,0,3,2,"@ChrisSFMori 
gun sales have skyrocketed. Gun crime has fallen sharply.
Any claim to the contrary is using fuzzy math.",1,gun sales have skyrocketed gun crime has fallen sharply any claim to the contrary is using fuzzy math
6,0,2,4,2,@ChrisTrondsen @IM5band #askim5 would you rather drink squirrel pee or Johnny Depp's wig in Charlie and the Chocolate Factory?,1,askim5 would you rather drink squirrel pee or johnny depp wig in charlie and the chocolate factory
3,2,1,0,0,"@Chris_Anzueto @Josh_Mackey15 you call someone a faggot and then say to kill themselves, you are a pathetic human being. A fucking disgrace.",0,you call someone a faggot and then say to kill themselves you are a pathetic human being a fucking disgrace
3,3,0,0,0,@Christian_ESEM you don't know what your talking about retarded faggot,0,you do not know what your talking about retarded faggot
3,0,3,0,1,@ChristyMack fugly bitch john will dump ur ratchet ass,2,fugly bitch john will dump ur ratchet ass
3,1,2,0,1,@ChristyMack ugly flat chested prude ass white bitch,2,ugly flat chested prude ass white bitch
3,1,2,0,1,"@Chrisworldpeace So I guess that makes us blacks double niggers, huh?",2,so i guess that makes us blacks double niggers huh
6,1,4,1,1,@Chykalet naw u just retarded kinfolk lol,2,naw u just retarded kinfolk lol
3,0,3,0,1,@CinWicked Did you just call My Sweet Baboo a ho?!?!,2,did you just call my sweet baboo a ho
6,0,6,0,1,@CiscoAllDay and btw don't ever bring up past hoes wit yo ol lady I took that L in HS tryna be semi honest smh,2,and btw do not ever bring up past hoes wit yo ol lady i took that l in hs tryna be semi honest smh
3,0,3,0,1,"@CiscoAllDay why she a hoe we know about 5 dudes that hit Kim, 5 these hoes out here doing that in a week",2,why she a hoe we know about dudes that hit kim these hoes out here doing that in a week
3,1,2,0,1,"@Citygirl_moe - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;",2,remember when we played plaquemine they kept calling our whole team gay lydia said i will turn all you hoes out fwm 
3,0,0,3,2,"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.",1,she wasn t saying she did but yes me and kannon have both been in the ghetto and know what it like so u look dumb
3,0,3,0,1,@ClicquotSuave I would dead upper cut that bitch,2,i would dead upper cut that bitch
3,0,3,0,1,@ClicquotSuave maas mermaid and sharkette pussy,2,maas mermaid and sharkette pussy
3,0,3,0,1,@ClicquotSuave my nigga what her pussy smell like?,2,my nigga what her pussy smell like
3,0,0,3,2,@ClicquotSuave the new nip dropped today rii?,1,the new nip dropped today rii
3,0,3,0,1,@ClutchAction c'mon pussy,2,c mon pussy
3,2,0,1,0,"@Cody_smith64 true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",0,true i miss yall man yall are my brothers is mikey sta ing and what about the chink lmfao
3,0,0,3,2,@CogitoErgoBibo Penske runs the 22 in NASCAR. It's yellow. There's a sponsor already there. #WouldMakeALottaSense,1,penske runs the in nascar it yellow there a sponsor already there would make a lotta sense
3,0,0,3,2,"@CokaMoschiach_ his defense is trash, and he's been rocked by Jesus Soto Karass, and Diego Chaves.",1,his defense is trash and he been rocked by jesus soto karass and diego chaves
3,0,3,0,1,@CokeFuckedYou I'm in this bitch on some insomnia shit. Been in bed since midnight.,2,i am in this bitch on some insomnia shit been in bed since midnight
3,1,0,2,2,@ColeMcDowell2 Waco is ghetto hahaha. Wait til we go pick up nat in Austin tomorrow,1,waco is ghetto hahaha wait til we go pick up nat in austin tomorrow
3,1,2,0,1,@ColeMcDowell2 someone sent this to me months ago bitch,2,someone sent this to me months ago bitch
3,0,3,0,1,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch,2,lmao coley just whammed him add this to it swervee bitch
3,0,3,0,1,@Coley_Cee @_xpriceless_lmaoo bitch dat was a low blow,2,bitch dat was a low blow
3,0,3,0,1,@Coley_Cee bitch dats yo sahara desert ass,2,bitch dats yo sahara dese ass
3,0,3,0,1,@Coley_Cee bitch do I look white to u,2,bitch do i look white to u
3,1,2,0,1,@Coley_Cee bitch kill yo self,2,bitch kill yo self
3,0,3,0,1,@Coley_Cee bitch stop takin my shit ooo I hate u u dumb bitch,2,bitch stop takin my shit oo i hate u u dumb bitch
3,0,3,0,1,@Coley_Cee bitch watch tf out u on moose meat now,2,bitch watch tf out u on moose meat now
3,0,3,0,1,@Coley_Cee didn't I just say I thought u told me to delete them so I deleted them bitch,2,did not i just say i thought u told me to delete them so i deleted them bitch
3,1,2,0,1,@Coley_Cee fuck u u dumb ass bitch hoe,2,fuck u u dumb ass bitch hoe
3,0,3,0,1,@Coley_Cee lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang,2,lol bitch u forcin it have a glass of water bitch u a lil thirsty for the puss thang
3,0,3,0,1,@Coley_Cee my bad bitch ayeee http://t.co/GrHTDie9dz,2,my bad bitch aye url 
3,0,3,0,1,@Coley_Cee yes bitch I do realize dat,2,yes bitch i do realize dat
3,0,3,0,1,@CollinBrennan damn son maybe he didn't know it was ya piece.. He was just Tryna get some pussy breh,2,damn son maybe he did not know it was ya piece he was just tryna get some pussy breh
3,1,2,0,1,@CommonGayTweets nigga byeeeee lmfao I'll be dammed if a fag stole my girl,2,nigga bye lmfao i will be dammed if a fag stole my girl
